Date,High,Low,Open,Close,Volume,Adj Close
2015-05-29,115.01000213623047,114.08000183105469,114.94999694824219,114.6500015258789,2303500.0,108.01191711425781
2015-06-01,115.51000213623047,114.11000061035156,114.98999786376953,115.05999755859375,1149900.0,108.39816284179688
2015-06-02,116.30000305175781,114.2300033569336,114.2300033569336,115.66999816894531,949400.0,108.97284698486328
2015-06-03,116.58000183105469,115.48999786376953,115.9800033569336,116.36000061035156,899000.0,109.6229248046875
2015-06-04,115.81999969482422,113.9000015258789,115.58000183105469,114.0199966430664,860700.0,107.41838073730469
2015-06-05,114.4800033569336,113.33000183105469,113.55999755859375,114.01000213623047,789300.0,107.40898132324219
2015-06-08,114.45999908447266,113.58000183105469,113.98999786376953,113.5999984741211,660400.0,107.02267456054688
2015-06-09,114.33000183105469,113.2300033569336,113.9000015258789,113.66000366210938,959200.0,107.07923126220703
2015-06-10,115.79000091552734,114.06999969482422,114.2300033569336,115.61000061035156,810800.0,108.91632843017578
2015-06-11,116.27999877929688,115.5999984741211,115.93000030517578,115.70999908447266,780500.0,109.01054382324219
2015-06-12,115.27999877929688,114.16000366210938,115.27999877929688,114.26000213623047,687500.0,107.95236206054688
2015-06-15,114.13999938964844,113.3499984741211,114.0,113.87999725341797,1023600.0,107.59335327148438
2015-06-16,114.62000274658203,113.54000091552734,113.8499984741211,114.44999694824219,965800.0,108.13188171386719
2015-06-17,115.44000244140625,114.02999877929688,115.0,115.04000091552734,1024800.0,108.68931579589844
2015-06-18,117.54000091552734,115.37999725341797,115.62999725341797,117.22000122070312,1263900.0,110.74897766113281
2015-06-19,118.2699966430664,117.05000305175781,117.45999908447266,117.16999816894531,2385300.0,110.70174407958984
2015-06-22,118.08999633789062,117.23999786376953,117.54000091552734,117.7300033569336,997300.0,111.23081970214844
2015-06-23,117.95999908447266,116.9000015258789,117.95999908447266,117.22000122070312,655300.0,110.74897766113281
2015-06-24,117.37999725341797,116.23999786376953,117.0199966430664,116.26000213623047,683200.0,109.84195709228516
2015-06-25,116.95999908447266,115.69999694824219,116.25,115.95999908447266,710500.0,109.55854034423828
2015-06-26,116.55000305175781,115.55999755859375,116.44999694824219,115.7300033569336,771600.0,109.34123229980469
2015-06-29,115.23999786376953,112.88999938964844,114.80000305175781,112.93000030517578,1197600.0,106.69580841064453
2015-06-30,114.0,112.6500015258789,113.69000244140625,113.06999969482422,1608500.0,106.82806396484375
2015-07-01,114.0,112.94999694824219,113.66999816894531,113.19999694824219,886300.0,106.95088958740234
2015-07-02,113.8499984741211,112.1500015258789,113.77999877929688,112.80999755859375,816600.0,106.58241271972656
2015-07-06,113.0199966430664,111.30999755859375,111.6500015258789,111.9000015258789,901600.0,105.72266387939453
2015-07-07,112.37999725341797,110.45999908447266,111.9000015258789,112.18000030517578,945300.0,105.98721313476562
2015-07-08,111.51000213623047,110.4000015258789,111.31999969482422,110.62000274658203,1190200.0,104.5133285522461
2015-07-09,112.20999908447266,110.58000183105469,112.20999908447266,110.61000061035156,751200.0,104.50386810302734
2015-07-10,112.44999694824219,111.47000122070312,111.7699966430664,112.27999877929688,543100.0,106.08165740966797
2015-07-13,113.81999969482422,112.87999725341797,113.26000213623047,113.7300033569336,494200.0,107.4516372680664
2015-07-14,114.91000366210938,113.18000030517578,113.61000061035156,114.69999694824219,856500.0,108.36807250976562
2015-07-15,115.4800033569336,114.19999694824219,114.70999908447266,114.5999984741211,1110400.0,108.27360534667969
2015-07-16,115.27999877929688,114.16999816894531,115.06999969482422,114.69999694824219,825100.0,108.36807250976562
2015-07-17,114.86000061035156,112.08000183105469,114.47000122070312,112.77999877929688,1532300.0,106.5540542602539
2015-07-20,113.61000061035156,112.37999725341797,112.70999908447266,112.7699966430664,1178800.0,106.54460906982422
2015-07-21,113.41999816894531,111.88999938964844,112.98999786376953,112.56999969482422,941600.0,106.35566711425781
2015-07-22,112.87999725341797,111.7699966430664,112.44000244140625,111.8499984741211,924200.0,105.67543029785156
2015-07-23,112.33000183105469,111.18000030517578,111.94999694824219,111.23999786376953,879000.0,105.09908294677734
2015-07-24,111.23999786376953,109.13999938964844,111.23999786376953,109.52999877929688,999200.0,103.48347473144531
2015-07-27,109.0999984741211,107.72000122070312,109.0,108.38999938964844,1841900.0,102.40641784667969
2015-07-28,114.27999877929688,108.23999786376953,108.37999725341797,113.7699966430664,2405000.0,107.48941040039062
2015-07-29,115.77999877929688,113.05000305175781,113.87999725341797,115.31999969482422,1281400.0,108.95386505126953
2015-07-30,116.25,115.20999908447266,115.33999633789062,116.0999984741211,893000.0,109.69078826904297
2015-07-31,116.95999908447266,115.55999755859375,116.5,115.80999755859375,923000.0,109.41680908203125
2015-08-03,115.9800033569336,114.66000366210938,115.25,115.27999877929688,1022500.0,108.91606903076172
2015-08-04,115.97000122070312,114.98999786376953,115.88999938964844,115.31999969482422,685000.0,108.95386505126953
2015-08-05,117.69000244140625,115.93000030517578,116.73999786376953,116.75,843100.0,110.3049087524414
2015-08-06,117.18000030517578,115.94999694824219,116.54000091552734,116.30999755859375,743600.0,109.88919067382812
2015-08-07,116.5,114.13999938964844,116.12999725341797,114.36000061035156,889100.0,108.0468521118164
2015-08-10,116.58999633789062,114.72000122070312,115.05000305175781,116.58999633789062,774300.0,110.15372467041016
2015-08-11,116.1500015258789,114.66999816894531,115.33999633789062,115.93000030517578,1129800.0,109.53016662597656
2015-08-12,115.86000061035156,114.19000244140625,115.38999938964844,115.04000091552734,1180700.0,108.68931579589844
2015-08-13,115.8499984741211,114.33000183105469,115.25,115.27999877929688,626500.0,108.91606903076172
2015-08-14,116.55000305175781,115.08000183105469,115.5,116.4800033569336,697200.0,110.04981994628906
2015-08-17,116.6500015258789,115.29000091552734,116.1500015258789,116.3499984741211,817500.0,109.927001953125
2015-08-18,116.69999694824219,115.56999969482422,116.0199966430664,115.9000015258789,577700.0,109.50181579589844
2015-08-19,115.72000122070312,114.54000091552734,115.12000274658203,114.86000061035156,633400.0,108.51925659179688
2015-08-20,114.8499984741211,112.56999969482422,114.08000183105469,112.62000274658203,1211900.0,106.40290832519531
2015-08-21,112.16999816894531,109.73999786376953,111.91999816894531,109.9000015258789,1448900.0,103.83306884765625
2015-08-24,109.27999877929688,103.08999633789062,104.47000122070312,105.3499984741211,2321900.0,99.53423309326172
2015-08-25,109.38999938964844,104.38999938964844,109.12999725341797,104.52999877929688,2222800.0,98.75949096679688
2015-08-26,106.68000030517578,104.26000213623047,106.56999969482422,106.48999786376953,1952700.0,100.6113052368164
2015-08-27,110.73999786376953,107.8499984741211,108.23999786376953,109.91999816894531,1824100.0,103.85194396972656
2015-08-28,110.76000213623047,109.20999908447266,109.4800033569336,110.45999908447266,988000.0,104.36214447021484
2015-08-31,110.38999938964844,108.37999725341797,109.44999694824219,109.13999938964844,1033000.0,103.1150131225586
2015-09-01,107.66999816894531,104.94000244140625,106.77999877929688,105.41999816894531,2168300.0,99.60037231445312
2015-09-02,108.11000061035156,105.52999877929688,106.7699966430664,107.9800033569336,2889800.0,102.01905822753906
2015-09-03,109.31999969482422,108.08000183105469,108.79000091552734,108.83000183105469,1101700.0,102.82212829589844
2015-09-04,107.9800033569336,106.5,107.19000244140625,106.54000091552734,1429500.0,100.6585464477539
2015-09-08,108.62999725341797,107.08999633789062,108.37999725341797,108.58999633789062,1386100.0,102.59537506103516
2015-09-09,112.0,110.0,110.31999969482422,110.5199966430664,2552200.0,104.41883087158203
2015-09-10,111.41999816894531,109.69000244140625,110.13999938964844,110.44000244140625,1620800.0,104.34324645996094
2015-09-11,110.20999908447266,108.77999877929688,109.37999725341797,109.98999786376953,1095800.0,104.22952270507812
2015-09-14,110.30000305175781,108.47000122070312,110.01000213623047,108.91999816894531,1231300.0,103.215576171875
2015-09-15,110.81999969482422,109.0199966430664,109.51000213623047,110.20999908447266,1489600.0,104.43800354003906
2015-09-16,113.75,110.12999725341797,110.12999725341797,113.5999984741211,1600900.0,107.65044403076172
2015-09-17,115.3499984741211,113.04000091552734,113.44999694824219,113.54000091552734,1597600.0,107.5936279296875
2015-09-18,113.08999633789062,111.68000030517578,112.30000305175781,112.55000305175781,1898400.0,106.65546417236328
2015-09-21,113.87000274658203,112.48999786376953,113.08999633789062,112.7300033569336,881600.0,106.82601928710938
2015-09-22,111.69000244140625,110.0199966430664,111.5,110.86000061035156,984800.0,105.05397033691406
2015-09-23,111.04000091552734,109.6500015258789,111.01000213623047,110.04000091552734,1073900.0,104.27690887451172
2015-09-24,111.0,108.69000244140625,109.05000305175781,110.54000091552734,1417800.0,104.75071716308594
2015-09-25,111.68000030517578,109.80999755859375,111.48999786376953,110.45999908447266,1417600.0,104.6749267578125
2015-09-28,110.18000030517578,107.27999877929688,109.54000091552734,107.31999969482422,1454600.0,101.69937133789062
2015-09-29,108.7300033569336,107.02999877929688,107.75,108.36000061035156,1674300.0,102.6849136352539
2015-09-30,110.04000091552734,108.58000183105469,109.31999969482422,109.72000122070312,1696100.0,103.97369384765625
2015-10-01,112.4000015258789,109.63999938964844,110.20999908447266,112.33000183105469,1800900.0,106.44699096679688
2015-10-02,114.2300033569336,110.69999694824219,110.87999725341797,114.19999694824219,1507500.0,108.21902465820312
2015-10-05,115.77999877929688,114.51000213623047,114.94999694824219,115.73999786376953,1526500.0,109.67839050292969
2015-10-06,117.55000305175781,115.55000305175781,115.73999786376953,117.19000244140625,1964800.0,111.05245208740234
2015-10-07,118.36000061035156,116.12999725341797,117.5,118.2699966430664,1764400.0,112.07588195800781
2015-10-08,120.7300033569336,117.72000122070312,118.11000061035156,120.52999877929688,1650500.0,114.21751403808594
2015-10-09,120.73999786376953,118.95999908447266,119.0,120.54000091552734,2142600.0,114.22700500488281
2015-10-12,120.80000305175781,119.41000366210938,120.1500015258789,120.56999969482422,991900.0,114.25543212890625
2015-10-13,121.05999755859375,119.12000274658203,119.62999725341797,120.16000366210938,1645200.0,113.86690521240234
2015-10-14,121.88999938964844,119.9000015258789,120.12999725341797,121.33999633789062,1109300.0,114.985107421875
2015-10-15,121.87000274658203,120.2300033569336,121.5999984741211,121.58000183105469,902700.0,115.2125473022461
2015-10-16,122.30000305175781,120.83999633789062,122.19000244140625,122.0999984741211,1077800.0,115.70530700683594
2015-10-19,120.94000244140625,118.43000030517578,120.66999816894531,119.37999725341797,2008100.0,113.12773132324219
2015-10-20,120.05999755859375,118.77999877929688,119.12999725341797,119.43000030517578,1113000.0,113.1751480102539
2015-10-21,120.0,117.52999877929688,119.9000015258789,117.9000015258789,1260600.0,111.72525787353516
2015-10-22,120.7699966430664,118.33999633789062,118.81999969482422,120.55000305175781,2349600.0,114.23651123046875
2015-10-23,121.62000274658203,119.66999816894531,121.25,119.98999786376953,1407400.0,113.705810546875
2015-10-26,120.8499984741211,119.41000366210938,120.2300033569336,119.58000183105469,1182500.0,113.31729125976562
2015-10-27,119.4000015258789,117.80999755859375,119.06999969482422,118.52999877929688,998500.0,112.32227325439453
2015-10-28,119.69000244140625,118.20999908447266,118.6500015258789,119.58999633789062,1060200.0,113.32675170898438
2015-10-29,120.18000030517578,119.01000213623047,119.02999877929688,119.93000030517578,945600.0,113.64895629882812
2015-10-30,120.94000244140625,119.72000122070312,119.88999938964844,120.3499984741211,1920200.0,114.04695129394531
2015-11-02,120.33999633789062,114.37999725341797,116.0999984741211,117.98999786376953,3627900.0,111.81053161621094
2015-11-03,122.4800033569336,117.41000366210938,118.0,120.04000091552734,1984900.0,113.753173828125
2015-11-04,120.75,117.41000366210938,120.5199966430664,117.48999786376953,2174600.0,111.33674621582031
2015-11-05,118.52999877929688,116.97000122070312,117.19999694824219,117.63999938964844,1293000.0,111.4788818359375
2015-11-06,117.91000366210938,116.54000091552734,116.94000244140625,117.4000015258789,1537900.0,111.25146484375
2015-11-09,117.62999725341797,115.36000061035156,117.20999908447266,115.95999908447266,864300.0,109.88688659667969
2015-11-10,116.75,114.5199966430664,115.6500015258789,116.3499984741211,1131300.0,110.25645446777344
2015-11-11,117.7300033569336,115.87999725341797,116.61000061035156,117.47000122070312,729900.0,111.31777954101562
2015-11-12,116.80999755859375,115.12999725341797,116.45999908447266,115.1500015258789,817300.0,109.11929321289062
2015-11-13,116.76000213623047,114.31999969482422,114.83000183105469,116.43000030517578,968900.0,110.33226776123047
2015-11-16,116.95999908447266,115.47000122070312,116.2300033569336,116.69999694824219,1047400.0,110.58811950683594
2015-11-17,117.95999908447266,116.08000183105469,116.69000244140625,116.75,1053500.0,110.635498046875
2015-11-18,118.44000244140625,116.31999969482422,116.70999908447266,118.31999969482422,1000000.0,112.12327575683594
2015-11-19,118.47000122070312,117.43000030517578,118.0199966430664,117.91000366210938,741300.0,111.7347412109375
2015-11-20,118.76000213623047,117.87000274658203,118.37000274658203,118.12999725341797,984400.0,111.9432144165039
2015-11-23,120.7699966430664,118.06999969482422,118.06999969482422,119.5199966430664,1661700.0,113.26041412353516
2015-11-24,120.4000015258789,118.79000091552734,119.47000122070312,119.72000122070312,979000.0,113.449951171875
2015-11-25,120.16000366210938,118.95999908447266,119.5,119.0199966430664,1087100.0,112.78660583496094
